order_id,vendor_id,order_date,item_count,gross_order_value,delivery_fee,discount_amount,is_cancelled,payment_method,customer_id,net_order_value,affordability_score
ORD0013971,V00563,2024-03-19,2,94.62,3.06,6.29,0,card,C011905,88.33,0.211
ORD0013972,V00285,2023-04-13,2,78.52,1.61,4.2,0,card,C001279,74.32,0.346
ORD0013973,V00369,2024-12-23,7,83.1,1.48,10.87,0,cash,C012247,72.23,0.307
ORD0013974,V00492,2024-06-17,1,54.75,4.74,12.65,0,cash,C003053,42.1,0.544
ORD0013975,V00911,2023-11-22,1,51.43,3.04,6.72,1,wallet,C002680,44.71,0.571
ORD0013976,V00896,2023-07-14,1,118.49,4.65,10.46,0,card,C005955,108.03,0.013
ORD0013977,V00346,2024-07-25,1,103.48,2.59,3.1,0,cash,C002678,100.38,0.138
ORD0013978,V00204,2024-11-07,6,92.5,1.81,1.75,0,card,C012086,90.75,0.229
ORD0013979,V00025,2024-10-03,1,87.77,3.19,6.92,0,cash,C014089,80.85,0.269
ORD0013980,V00957,2023-02-06,6,70.22,4.97,14.14,0,card,C012638,56.08,0.415
ORD0013981,V00553,2024-10-11,6,42.85,0.64,13.55,0,card,C006584,29.3,0.643
ORD0013982,V00069,2024-10-04,5,54.78,5.82,5.86,0,wallet,C004517,48.92,0.543
ORD0013983,V00516,2023-01-09,7,11.77,3.07,8.59,0,card,C009609,3.18,0.902
ORD0013984,V00492,2023-09-09,5,15.27,2.78,11.6,0,card,C007279,3.67,0.873
ORD0013985,V00240,2023-05-21,1,49.21,5.81,10.73,0,cash,C004616,38.48,0.59
ORD0013986,V00361,2024-08-23,6,18.31,2.11,7.63,0,card,C007177,10.68,0.847
ORD0013987,V00441,2024-01-21,2,50.78,2.45,12.03,0,card,C008996,38.75,0.577
ORD0013988,V00031,2023-08-14,4,29.54,0.81,2.89,0,card,C007595,26.65,0.754
ORD0013989,V00899,2024-11-20,4,45.25,5.31,2.65,0,wallet,C001012,42.6,0.623
ORD0013990,V00629,2023-07-20,5,48.61,5.87,3.41,0,card,C007125,45.2,0.595
ORD0013991,V00707,2023-09-29,1,96.35,0.94,11.18,0,wallet,C007182,85.17,0.197
ORD0013992,V00602,2024-04-26,3,83.85,5.69,14.2,1,card,C010659,69.65,0.301
ORD0013993,V00690,2023-06-05,4,98.71,0.05,12.77,0,card,C010258,85.94,0.177
ORD0013994,V00657,2024-05-11,7,46.96,4.41,11.84,0,wallet,C010945,35.12,0.609
ORD0013995,V00956,2023-07-11,7,99.97,3.89,6.79,0,card,C006248,93.18,0.167
ORD0013996,V00714,2024-05-23,6,114.21,0.37,6.4,0,wallet,C004760,107.81,0.048
ORD0013997,V00322,2023-10-17,7,36.91,0.24,14.99,0,card,C004618,21.92,0.692
ORD0013998,V00344,2023-05-15,6,87.65,0.35,4.82,0,cash,C002676,82.83,0.27
ORD0013999,V00715,2023-07-23,4,11.62,5.03,8.66,0,card,C008295,2.96,0.903
ORD0014000,V00536,2024-10-12,2,64.92,3.23,5.76,0,card,C006777,59.16,0.459
ORD0014001,V00355,2023-04-01,4,22.98,4.7,5.99,0,wallet,C010277,16.99,0.808
ORD0014002,V00471,2024-06-12,5,100.79,4.88,6.66,0,card,C014240,94.13,0.16
ORD0014003,V00928,2023-08-08,7,52.64,4.11,11.3,0,card,C003814,41.34,0.561
ORD0014004,V00983,2023-01-04,1,74.5,5.69,11.32,0,card,C000607,63.18,0.379
ORD0014005,V00994,2024-03-20,1,71.95,0.21,1.74,0,card,C007647,70.21,0.4
ORD0014006,V00105,2023-03-10,6,16.99,1.49,7.76,0,card,C010798,9.23,0.858
ORD0014007,V00787,2024-05-17,4,16.52,2.72,11.56,0,wallet,C012076,4.96,0.862
ORD0014008,V00322,2024-07-25,3,70.73,4.67,0.41,0,card,C000491,70.32,0.411
ORD0014009,V00572,2024-09-17,5,41.22,2.15,7.16,0,card,C007540,34.06,0.656
ORD0014010,V00883,2023-08-02,6,17.81,2.41,7.25,0,card,C008589,10.56,0.852
ORD0014011,V00962,2024-12-28,4,40.65,4.12,11.66,0,card,C001300,28.99,0.661
ORD0014012,V00527,2023-07-02,5,26.92,1.93,14.96,0,card,C012035,11.96,0.776
ORD0014013,V00504,2023-02-09,3,9.56,5.75,7.9,0,card,C000652,1.66,0.92
ORD0014014,V00085,2024-03-04,6,48.68,2.06,10.36,0,card,C011989,38.32,0.594
ORD0014015,V00931,2024-12-05,7,83.29,3.34,14.97,0,wallet,C001134,68.32,0.306
ORD0014016,V00709,2023-09-27,5,18.02,0.19,8.93,0,cash,C012013,9.09,0.85
ORD0014017,V00235,2024-09-20,6,72.29,2.1,0.52,0,cash,C000601,71.77,0.398
ORD0014018,V00923,2024-01-25,5,22.44,0.32,9.54,0,card,C001789,12.9,0.813
ORD0014019,V00856,2024-10-08,5,12.86,5.22,3.62,0,cash,C002216,9.24,0.893
ORD0014020,V00263,2024-08-20,7,15.61,4.93,10.61,0,card,C004823,5.0,0.87
ORD0014021,V00006,2023-08-29,6,29.13,1.56,10.9,0,card,C013752,18.23,0.757
ORD0014022,V00494,2024-10-15,1,58.55,5.96,8.85,0,card,C004752,49.7,0.512
ORD0014023,V00893,2023-12-24,7,56.12,2.98,13.67,0,cash,C008581,42.45,0.532
ORD0014024,V00289,2024-05-10,3,59.79,1.16,11.45,0,card,C012639,48.34,0.502
ORD0014025,V00570,2024-06-27,6,48.23,1.71,13.34,0,cash,C000152,34.89,0.598
ORD0014026,V00945,2024-11-03,1,106.22,1.87,10.82,0,wallet,C006094,95.4,0.115
ORD0014027,V00657,2023-07-04,2,106.73,0.93,8.87,0,card,C006419,97.86,0.111
ORD0014028,V00878,2023-11-04,4,80.66,3.19,0.06,0,card,C009929,80.6,0.328
ORD0014029,V00554,2023-08-26,6,42.27,1.26,5.72,0,card,C010489,36.55,0.648
ORD0014030,V00350,2023-10-27,1,26.28,0.51,8.52,0,card,C004872,17.76,0.781
ORD0014031,V00200,2024-11-15,6,85.24,5.98,6.29,0,card,C002111,78.95,0.29
ORD0014032,V00936,2024-05-11,6,119.6,4.43,7.77,0,card,C001717,111.83,0.003
ORD0014033,V00686,2024-05-16,6,99.22,5.39,5.36,0,card,C001843,93.86,0.173
ORD0014034,V00967,2024-10-07,7,42.7,0.29,8.17,0,wallet,C012106,34.53,0.644
ORD0014035,V00966,2024-02-06,5,27.06,2.0,7.54,0,card,C008344,19.52,0.774
ORD0014036,V00964,2024-09-04,2,99.03,1.56,3.71,0,cash,C007904,95.32,0.175
ORD0014037,V00897,2024-01-01,3,51.26,5.31,5.34,0,card,C005037,45.92,0.573
ORD0014038,V00335,2024-07-10,3,72.27,5.61,4.69,0,cash,C011739,67.58,0.398
ORD0014039,V00607,2024-05-07,6,9.89,2.58,12.25,0,wallet,C009608,-2.36,0.918
ORD0014040,V00217,2023-10-30,1,97.73,2.8,1.49,0,card,C010698,96.24,0.186
ORD0014041,V00623,2023-04-09,7,28.26,5.9,1.84,0,cash,C000324,26.42,0.764
ORD0014042,V00353,2023-08-13,6,92.8,2.66,12.1,0,card,C000419,80.7,0.227
ORD0014043,V00692,2023-04-26,5,80.94,2.79,5.86,0,card,C004579,75.08,0.325
ORD0014044,V00675,2023-10-22,5,52.44,4.96,5.18,0,wallet,C004198,47.26,0.563
ORD0014045,V00631,2024-03-05,6,66.35,4.88,7.65,0,cash,C009572,58.7,0.447
ORD0014046,V00325,2024-04-02,3,66.83,0.84,5.53,0,card,C001140,61.3,0.443
ORD0014047,V00901,2023-11-30,5,30.9,4.25,1.69,0,wallet,C013544,29.21,0.742
ORD0014048,V00228,2023-09-11,4,19.86,3.82,2.85,0,card,C000896,17.01,0.834
ORD0014049,V00145,2024-11-09,1,98.16,4.56,5.55,0,cash,C010779,92.61,0.182
ORD0014050,V00949,2024-03-11,1,84.36,3.27,13.53,0,card,C012768,70.83,0.297
ORD0014051,V00308,2023-04-29,5,76.46,5.91,6.67,0,card,C011848,69.79,0.363
ORD0014052,V00654,2023-06-30,3,37.01,3.86,12.68,0,wallet,C001012,24.33,0.692
ORD0014053,V00634,2024-04-20,7,51.24,2.33,5.23,0,card,C007198,46.01,0.573
ORD0014054,V00285,2023-11-23,6,21.94,4.53,8.54,0,card,C002778,13.4,0.817
ORD0014055,V00392,2024-11-07,4,91.76,0.09,2.78,1,cash,C011447,88.98,0.235
ORD0014056,V00738,2023-04-27,4,6.73,1.95,2.46,0,wallet,C003152,4.27,0.944
ORD0014057,V00360,2023-12-22,6,5.33,2.88,5.99,0,card,C011268,-0.66,0.956
ORD0014058,V00769,2024-12-14,7,64.91,2.7,11.8,0,cash,C001170,53.11,0.459
ORD0014059,V00797,2024-02-12,4,44.59,0.99,7.66,0,card,C011993,36.93,0.628
ORD0014060,V00932,2024-12-22,2,21.54,1.45,4.59,0,card,C013762,16.95,0.82
ORD0014061,V00947,2023-05-12,5,88.15,5.67,7.3,0,card,C013199,80.85,0.265
ORD0014062,V00165,2024-05-10,4,112.19,5.36,5.59,0,card,C004808,106.6,0.065
ORD0014063,V00733,2024-05-15,7,37.28,0.93,0.03,0,cash,C009340,37.25,0.689
ORD0014064,V00581,2024-09-07,5,74.31,2.3,2.19,0,wallet,C002835,72.12,0.381
ORD0014065,V00821,2024-02-26,3,90.66,1.12,0.99,0,card,C000505,89.67,0.244
ORD0014066,V00224,2024-12-04,3,75.82,4.57,6.41,0,card,C004641,69.41,0.368
ORD0014067,V00124,2023-08-29,6,49.04,1.42,6.79,0,wallet,C009314,42.25,0.591
ORD0014068,V00948,2023-01-30,3,68.9,0.49,2.4,0,card,C009846,66.5,0.426
ORD0014069,V00344,2023-10-25,2,88.33,5.22,4.39,0,wallet,C003408,83.94,0.264
ORD0014070,V00851,2023-10-02,3,113.47,4.41,14.68,0,card,C000267,98.79,0.054
ORD0014071,V00524,2024-06-03,5,93.82,4.68,0.19,0,card,C011681,93.63,0.218
ORD0014072,V00052,2023-08-09,1,41.23,4.65,5.97,0,wallet,C006788,35.26,0.656
ORD0014073,V00129,2024-02-23,1,82.26,3.02,13.66,0,card,C004738,68.6,0.314
ORD0014074,V00135,2023-03-04,5,110.37,4.17,8.68,0,card,C000928,101.69,0.08
ORD0014075,V00657,2024-07-29,1,64.68,3.98,3.06,0,wallet,C014552,61.62,0.461
ORD0014076,V00127,2023-11-27,4,15.99,5.8,14.03,0,card,C004341,1.96,0.867
ORD0014077,V00738,2023-09-25,1,78.73,0.1,7.63,0,card,C001403,71.1,0.344
ORD0014078,V00939,2024-11-22,7,74.57,3.63,5.88,0,card,C002132,68.69,0.379
ORD0014079,V00071,2023-11-22,2,20.46,0.38,12.37,0,card,C001203,8.09,0.829
ORD0014080,V00273,2024-02-26,3,32.55,5.1,9.22,0,cash,C000967,23.33,0.729
ORD0014081,V00187,2024-02-05,1,82.27,1.31,11.08,0,wallet,C007511,71.19,0.314
ORD0014082,V00003,2024-03-28,1,116.97,1.75,1.56,1,card,C000658,115.41,0.025
ORD0014083,V00285,2024-03-11,7,24.98,1.01,9.49,1,wallet,C010998,15.49,0.792
ORD0014084,V00022,2024-02-13,6,75.62,3.5,3.79,0,card,C013884,71.83,0.37
ORD0014085,V00166,2023-09-24,2,59.49,5.09,3.46,0,card,C004498,56.03,0.504
ORD0014086,V00310,2023-02-25,6,44.06,2.1,7.44,0,card,C011224,36.62,0.633
ORD0014087,V00875,2023-10-02,2,110.13,0.23,12.08,1,card,C003391,98.05,0.082
ORD0014088,V00477,2024-05-12,1,112.78,2.09,10.05,0,card,C001230,102.73,0.06
ORD0014089,V00498,2023-08-13,4,23.78,5.31,9.69,0,cash,C000479,14.09,0.802
ORD0014090,V00434,2023-12-14,1,86.23,3.74,7.69,0,card,C013119,78.54,0.281
ORD0014091,V00758,2024-10-13,4,94.02,3.15,3.91,0,card,C005702,90.11,0.216
ORD0014092,V00234,2023-02-16,6,111.18,0.87,13.43,0,card,C006070,97.75,0.073
ORD0014093,V00837,2023-11-12,7,13.41,3.37,14.35,0,cash,C012876,-0.94,0.888
ORD0014094,V00670,2024-04-03,3,112.17,1.99,12.0,0,card,C000153,100.17,0.065
ORD0014095,V00663,2024-02-24,5,33.33,5.07,3.62,0,wallet,C003556,29.71,0.722
ORD0014096,V00725,2023-08-15,3,103.69,2.72,7.78,0,card,C001445,95.91,0.136
ORD0014097,V00376,2024-08-09,1,100.24,2.81,1.41,0,wallet,C005971,98.83,0.165
ORD0014098,V00730,2023-06-20,1,96.27,5.12,3.21,0,card,C011927,93.06,0.198
ORD0014099,V00246,2024-07-02,4,38.78,3.51,13.77,0,card,C008556,25.01,0.677
ORD0014100,V00303,2023-07-31,2,92.37,0.49,1.37,0,wallet,C008415,91.0,0.23
ORD0014101,V00405,2024-10-02,6,35.11,0.86,13.8,0,wallet,C007467,21.31,0.707
ORD0014102,V00788,2023-04-23,6,40.62,5.02,0.23,1,card,C009006,40.39,0.661
ORD0014103,V00663,2024-09-20,6,98.97,4.25,12.25,0,card,C005186,86.72,0.175
ORD0014104,V00708,2024-09-17,4,72.2,3.61,2.4,0,card,C000638,69.8,0.398
ORD0014105,V00917,2023-12-04,2,39.66,5.57,14.94,0,cash,C006342,24.72,0.669
ORD0014106,V00021,2023-05-13,2,85.45,4.64,11.69,0,card,C006804,73.76,0.288
ORD0014107,V00257,2024-09-11,7,103.63,4.66,13.74,0,card,C000253,89.89,0.136
ORD0014108,V00399,2024-07-06,2,69.12,5.2,5.08,0,wallet,C012629,64.04,0.424
ORD0014109,V00529,2023-01-21,2,30.15,3.52,14.83,0,card,C007056,15.32,0.749
ORD0014110,V00051,2023-01-22,1,71.67,4.51,9.06,0,card,C007289,62.61,0.403
ORD0014111,V00447,2024-01-24,5,72.34,0.29,10.3,0,wallet,C013269,62.04,0.397
ORD0014112,V00270,2023-04-03,6,77.55,4.15,2.15,0,card,C005861,75.4,0.354
ORD0014113,V00827,2024-12-22,5,94.79,5.21,13.99,0,card,C010609,80.8,0.21
ORD0014114,V00595,2023-12-08,3,117.79,5.59,6.66,0,wallet,C001897,111.13,0.018
ORD0014115,V00818,2023-12-28,3,17.64,0.82,8.73,0,cash,C004380,8.91,0.853
ORD0014116,V00636,2024-07-20,3,27.04,5.98,5.72,0,card,C001901,21.32,0.775
ORD0014117,V00802,2023-03-06,4,98.72,3.81,5.76,0,card,C004340,92.96,0.177
ORD0014118,V00262,2024-11-01,3,65.83,1.63,11.17,0,card,C008559,54.66,0.451
ORD0014119,V00365,2023-02-20,6,90.75,1.71,7.43,0,card,C003735,83.32,0.244
ORD0014120,V00049,2024-06-15,7,52.84,4.33,3.48,0,cash,C005662,49.36,0.56
ORD0014121,V00518,2023-08-04,3,101.47,1.73,3.89,0,card,C001180,97.58,0.154
ORD0014122,V00629,2024-01-06,3,53.43,2.5,3.11,0,card,C005442,50.32,0.555
ORD0014123,V00118,2024-07-02,7,113.87,5.14,9.17,0,cash,C006606,104.7,0.051
ORD0014124,V00453,2023-07-23,1,49.97,1.86,14.5,1,wallet,C000345,35.47,0.584
ORD0014125,V00775,2023-06-10,3,37.36,5.54,8.19,0,card,C009287,29.17,0.689
ORD0014126,V00865,2024-07-02,7,16.73,3.94,0.1,0,card,C005754,16.63,0.861
ORD0014127,V00973,2024-02-10,5,102.58,0.99,7.74,0,card,C001974,94.84,0.145
ORD0014128,V00947,2023-08-23,1,114.18,1.48,2.29,0,card,C004356,111.89,0.048
ORD0014129,V00886,2023-10-25,2,107.84,2.26,0.77,0,card,C011787,107.07,0.101
ORD0014130,V00641,2023-06-15,4,92.39,5.41,10.8,0,card,C002156,81.59,0.23
ORD0014131,V00397,2024-01-18,1,54.71,3.39,8.91,0,card,C007502,45.8,0.544
ORD0014132,V00683,2023-12-06,1,40.42,0.27,8.99,0,card,C007769,31.43,0.663
ORD0014133,V00027,2024-02-28,5,37.73,4.05,7.64,0,cash,C000848,30.09,0.686
ORD0014134,V00711,2023-08-09,7,92.35,1.19,12.31,0,wallet,C011228,80.04,0.23
ORD0014135,V00372,2024-07-20,6,44.66,0.79,10.48,0,wallet,C002558,34.18,0.628
ORD0014136,V00899,2023-09-12,6,95.29,2.17,8.22,0,card,C001066,87.07,0.206
ORD0014137,V00826,2023-01-14,3,117.96,4.9,1.06,0,card,C005616,116.9,0.017
ORD0014138,V00857,2023-02-06,2,26.72,5.93,8.15,0,card,C012754,18.57,0.777
ORD0014139,V00097,2023-01-21,7,18.12,5.69,13.78,0,wallet,C003774,4.34,0.849
ORD0014140,V01000,2024-06-23,5,18.74,0.61,9.71,0,card,C008846,9.03,0.844
ORD0014141,V00529,2023-04-15,7,11.78,2.88,13.08,0,card,C006362,-1.3,0.902
ORD0014142,V00685,2024-05-28,7,84.46,2.1,11.46,0,wallet,C001882,73.0,0.296
ORD0014143,V00974,2024-02-12,5,73.19,0.8,8.53,0,card,C001716,64.66,0.39
ORD0014144,V00613,2024-05-11,1,69.91,1.11,8.06,0,wallet,C005488,61.85,0.417
ORD0014145,V00186,2023-02-13,2,71.89,3.21,7.4,1,card,C002002,64.49,0.401
ORD0014146,V00696,2023-06-10,7,13.0,1.45,8.79,0,wallet,C001925,4.21,0.892
ORD0014147,V00950,2023-10-17,5,38.49,1.49,8.93,0,card,C001299,29.56,0.679
ORD0014148,V00215,2023-11-05,6,35.57,3.67,7.53,0,card,C014864,28.04,0.704
ORD0014149,V00251,2023-01-25,4,60.09,0.98,13.14,0,card,C011623,46.95,0.499
ORD0014150,V00216,2023-08-24,7,106.08,2.34,12.39,0,card,C007118,93.69,0.116
ORD0014151,V00029,2024-10-08,4,116.8,1.36,10.18,0,card,C002854,106.62,0.027
ORD0014152,V00102,2024-12-05,5,75.39,2.4,5.36,0,card,C014173,70.03,0.372
ORD0014153,V00123,2023-09-11,1,33.38,1.68,10.39,0,card,C011877,22.99,0.722
ORD0014154,V00054,2023-02-04,7,48.78,3.81,6.49,0,card,C007715,42.29,0.593
ORD0014155,V00283,2023-10-06,4,42.42,1.47,12.47,0,card,C013863,29.95,0.646
ORD0014156,V00614,2023-05-07,1,28.47,1.39,5.04,0,cash,C001577,23.43,0.763
ORD0014157,V00117,2024-01-22,3,117.53,0.61,2.68,1,card,C004196,114.85,0.021
ORD0014158,V00616,2024-11-02,3,20.13,0.72,5.17,0,card,C003405,14.96,0.832
ORD0014159,V00557,2024-02-15,7,70.14,4.92,7.77,0,card,C012312,62.37,0.415
ORD0014160,V00114,2023-05-15,1,96.85,4.45,13.14,0,card,C006059,83.71,0.193
ORD0014161,V00855,2023-10-04,5,113.05,0.79,8.83,0,card,C010099,104.22,0.058
ORD0014162,V00543,2023-03-28,3,28.11,4.43,3.36,0,cash,C003159,24.75,0.766
ORD0014163,V00676,2023-03-20,6,27.11,2.72,8.11,0,card,C004314,19.0,0.774
ORD0014164,V00977,2023-03-17,7,62.18,1.95,2.68,0,card,C001833,59.5,0.482
ORD0014165,V00701,2024-05-31,7,49.2,2.91,3.56,0,card,C000586,45.64,0.59
ORD0014166,V00293,2024-12-21,3,33.67,1.15,13.49,0,card,C006438,20.18,0.719
ORD0014167,V00195,2024-03-01,6,15.86,1.27,9.77,0,cash,C001721,6.09,0.868
ORD0014168,V00292,2023-01-21,4,46.93,3.14,11.51,0,card,C010604,35.42,0.609
ORD0014169,V00887,2023-01-16,5,37.38,4.34,6.91,0,card,C014042,30.47,0.688
ORD0014170,V00261,2024-07-08,1,24.78,4.73,1.6,0,cash,C006912,23.18,0.793
ORD0014171,V00942,2024-09-11,3,47.34,5.7,14.63,0,card,C005335,32.71,0.605
ORD0014172,V00207,2023-06-05,7,14.39,1.89,2.42,1,card,C000171,11.97,0.88
ORD0014173,V00564,2023-04-08,5,110.47,2.41,3.45,0,cash,C010352,107.02,0.079
ORD0014174,V00049,2024-08-25,3,73.89,4.86,12.93,0,card,C004174,60.96,0.384
ORD0014175,V00006,2024-02-05,4,60.11,2.63,13.93,0,card,C011429,46.18,0.499
ORD0014176,V00379,2023-07-18,5,19.91,5.21,3.75,0,cash,C014308,16.16,0.834
ORD0014177,V00394,2024-09-12,2,94.41,2.58,10.63,0,cash,C008175,83.78,0.213
ORD0014178,V00886,2023-11-16,7,13.67,1.1,8.27,0,cash,C003061,5.4,0.886
ORD0014179,V00224,2023-11-28,4,118.29,0.95,7.64,0,wallet,C005204,110.65,0.014
ORD0014180,V00023,2024-03-11,1,101.92,4.72,6.45,0,card,C005698,95.47,0.151
ORD0014181,V00657,2024-06-08,5,59.16,3.24,2.28,0,wallet,C003530,56.88,0.507
ORD0014182,V00110,2023-01-24,6,82.26,3.56,2.31,0,cash,C001991,79.95,0.314
ORD0014183,V00724,2023-11-06,3,15.23,3.52,13.09,0,card,C013916,2.14,0.873
ORD0014184,V00812,2023-10-08,6,61.18,3.23,7.73,0,card,C011449,53.45,0.49
ORD0014185,V00553,2024-04-14,5,99.25,0.17,3.99,0,wallet,C000591,95.26,0.173
ORD0014186,V00399,2023-07-27,1,13.99,2.32,0.52,0,wallet,C008140,13.47,0.883
ORD0014187,V00172,2023-04-13,6,29.96,3.37,14.06,0,wallet,C003278,15.9,0.75
ORD0014188,V00698,2023-09-28,6,94.39,5.45,11.48,0,card,C008180,82.91,0.213
ORD0014189,V00726,2024-11-02,6,57.72,1.61,9.22,0,cash,C014692,48.5,0.519
ORD0014190,V00306,2024-08-13,7,81.47,0.83,6.87,0,card,C001219,74.6,0.321
ORD0014191,V00564,2024-04-27,5,99.09,3.26,2.71,0,card,C003063,96.38,0.174
ORD0014192,V00582,2024-01-21,3,21.73,1.85,3.37,0,card,C002386,18.36,0.819
ORD0014193,V00708,2023-10-26,7,58.88,4.11,11.81,0,card,C000113,47.07,0.509
ORD0014194,V00959,2024-03-15,6,69.7,3.5,13.32,1,card,C007188,56.38,0.419
ORD0014195,V00954,2023-04-06,4,75.72,3.59,10.04,0,cash,C002377,65.68,0.369
ORD0014196,V00151,2023-08-16,4,102.49,3.43,11.15,1,wallet,C005275,91.34,0.146
ORD0014197,V00428,2024-02-21,3,59.78,5.83,2.68,0,cash,C012021,57.1,0.502
ORD0014198,V00621,2024-07-28,7,41.48,3.7,0.3,0,card,C000522,41.18,0.654
ORD0014199,V00467,2023-10-13,2,97.28,3.15,2.47,0,card,C008942,94.81,0.189
ORD0014200,V00630,2024-05-09,2,108.14,0.15,2.35,1,card,C010617,105.79,0.099
ORD0014201,V00877,2023-10-19,4,46.25,0.73,8.84,0,card,C005017,37.41,0.615
ORD0014202,V00607,2024-12-20,6,88.53,5.16,6.84,0,card,C005258,81.69,0.262
ORD0014203,V00768,2024-06-30,1,29.37,5.73,5.9,0,wallet,C013332,23.47,0.755
ORD0014204,V00556,2024-06-02,5,15.36,0.22,11.31,0,wallet,C011872,4.05,0.872
ORD0014205,V00948,2023-09-08,7,48.3,0.65,5.68,0,card,C012249,42.62,0.597
ORD0014206,V00067,2024-01-27,3,51.8,5.17,2.05,0,cash,C002897,49.75,0.568
ORD0014207,V00156,2023-01-18,1,18.11,1.28,14.35,0,card,C004926,3.76,0.849
ORD0014208,V00835,2024-05-23,7,16.76,0.37,8.39,0,card,C000328,8.37,0.86
ORD0014209,V00206,2024-02-08,6,86.21,5.17,0.84,1,card,C008992,85.37,0.282
ORD0014210,V00786,2024-01-17,5,87.66,4.65,1.29,0,cash,C008480,86.37,0.269
ORD0014211,V00155,2024-07-13,7,13.34,3.74,12.25,1,card,C007160,1.09,0.889
ORD0014212,V00691,2023-04-21,4,63.28,0.52,2.2,0,cash,C011784,61.08,0.473
ORD0014213,V00509,2024-04-08,7,69.36,3.78,5.37,0,wallet,C012963,63.99,0.422
ORD0014214,V00572,2023-08-18,3,62.34,1.21,8.32,0,card,C000565,54.02,0.48
ORD0014215,V00074,2024-08-14,1,117.61,4.71,7.49,0,card,C012120,110.12,0.02
ORD0014216,V00049,2023-01-26,5,57.64,4.0,9.12,0,card,C009990,48.52,0.52
ORD0014217,V00783,2024-02-11,4,67.71,4.32,14.04,1,card,C007021,53.67,0.436
ORD0014218,V00467,2023-08-26,4,40.67,2.64,1.33,0,cash,C011047,39.34,0.661
ORD0014219,V00585,2024-04-02,5,34.01,2.28,8.38,0,card,C009716,25.63,0.717
ORD0014220,V00708,2024-01-14,2,99.18,1.69,8.04,0,card,C002103,91.14,0.173
ORD0014221,V00911,2024-05-03,7,111.71,5.67,11.69,0,card,C005204,100.02,0.069
ORD0014222,V00179,2024-07-30,7,42.0,0.66,4.67,0,card,C012547,37.33,0.65
ORD0014223,V00048,2023-04-22,2,102.49,2.49,0.15,0,card,C003773,102.34,0.146
ORD0014224,V00072,2024-10-20,5,53.5,4.75,1.7,0,wallet,C013314,51.8,0.554
ORD0014225,V00113,2023-11-15,5,65.32,3.62,12.82,0,wallet,C003847,52.5,0.456
ORD0014226,V00757,2023-12-07,5,25.48,5.47,12.64,0,card,C006677,12.84,0.788
ORD0014227,V00897,2023-05-28,4,72.21,4.5,12.74,0,card,C000639,59.47,0.398
ORD0014228,V00903,2024-10-07,6,114.56,3.07,4.38,0,card,C001625,110.18,0.045
ORD0014229,V00821,2023-03-27,7,10.81,4.94,12.63,0,cash,C011013,-1.82,0.91
ORD0014230,V00159,2023-04-08,6,35.05,5.46,4.42,0,card,C000245,30.63,0.708
ORD0014231,V00786,2024-07-28,7,84.85,3.72,5.61,0,cash,C009541,79.24,0.293
ORD0014232,V00780,2023-06-23,3,35.9,1.37,1.85,0,card,C012049,34.05,0.701
ORD0014233,V00816,2023-08-01,4,47.32,4.3,3.93,0,cash,C010730,43.39,0.606
ORD0014234,V00030,2024-05-16,7,38.36,0.49,6.79,0,card,C010046,31.57,0.68
ORD0014235,V00097,2024-08-30,4,116.26,3.12,9.38,0,card,C009423,106.88,0.031
ORD0014236,V00251,2023-09-13,2,61.02,0.52,12.97,0,cash,C003893,48.05,0.491
ORD0014237,V00519,2023-03-27,5,20.39,0.22,13.6,0,card,C012815,6.79,0.83
ORD0014238,V00092,2023-05-25,4,19.06,1.64,3.28,0,card,C001219,15.78,0.841
ORD0014239,V00113,2024-02-17,4,40.69,4.83,9.31,0,cash,C013651,31.38,0.661
ORD0014240,V00259,2024-09-23,5,51.11,4.09,11.3,0,cash,C014278,39.81,0.574
ORD0014241,V00107,2024-04-29,6,38.22,0.48,11.38,0,card,C009680,26.84,0.681
ORD0014242,V00575,2024-06-19,3,68.31,2.2,5.55,0,card,C001612,62.76,0.431
ORD0014243,V00390,2024-08-03,2,105.26,4.56,3.15,0,card,C012666,102.11,0.123
ORD0014244,V00991,2023-08-27,1,95.64,2.04,12.04,0,card,C011554,83.6,0.203
ORD0014245,V00358,2023-03-02,6,71.58,5.68,13.17,0,card,C013719,58.41,0.403
ORD0014246,V00783,2024-05-20,4,88.29,5.92,10.12,0,cash,C004406,78.17,0.264
ORD0014247,V00199,2023-09-16,3,81.18,0.14,2.22,1,card,C012659,78.96,0.323
ORD0014248,V00427,2024-02-26,1,12.59,2.72,1.13,0,card,C000966,11.46,0.895
ORD0014249,V00478,2023-11-15,7,77.99,3.13,11.06,0,card,C000422,66.93,0.35
ORD0014250,V00859,2023-12-12,6,105.29,5.55,4.98,1,cash,C013293,100.31,0.123
ORD0014251,V00849,2023-06-04,7,100.45,2.37,5.06,0,card,C009750,95.39,0.163
ORD0014252,V00503,2023-02-07,6,59.06,0.46,5.32,0,wallet,C010014,53.74,0.508
ORD0014253,V00658,2023-11-26,5,42.48,2.16,5.18,0,card,C011191,37.3,0.646
ORD0014254,V00918,2024-12-06,1,48.45,2.98,1.45,0,card,C008276,47.0,0.596
ORD0014255,V00573,2024-08-01,5,70.07,1.17,6.08,0,wallet,C001873,63.99,0.416
ORD0014256,V00120,2024-09-05,7,52.11,2.38,9.38,0,cash,C002700,42.73,0.566
