vendor_id,vendor_name,country,city,cuisine_type,vendor_tier,rating,avg_prep_time_min,is_active,total_orders,avg_order_value,avg_discount,avg_affordability_score,avg_delivery_fee,total_revenue,unique_customers,avg_items_per_order,affordability_segment,performance_tier
V00879,Restaurant_879,UAE,Dhaka,Dessert,Budget,2.7,14,True,46,63.28,7.04,0.473,2.92,2587.09,46,3.7,Mid Affordability,Low Performer
V00413,Restaurant_413,Bangladesh,Berlin,Indian,Premium,2.6,28,True,40,59.15,7.59,0.507,2.85,2062.24,40,3.9,Mid Affordability,Low Performer
V00717,Restaurant_717,Germany,Berlin,Mexican,Budget,4.2,40,True,44,66.51,6.12,0.446,2.75,2656.97,44,3.9,Mid Affordability,Low Performer
V00369,Restaurant_369,Germany,Riyadh,Healthy,Budget,3.4,15,False,44,60.25,6.3,0.498,3.03,2373.88,44,4.1,Mid Affordability,Low Performer
V00695,Restaurant_695,UAE,Dubai,Indian,Premium,4.3,27,True,44,61.52,7.57,0.487,3.05,2374.07,44,3.7,Mid Affordability,Low Performer
V00293,Restaurant_293,UAE,Sarajevo,Dessert,Premium,3.8,19,True,67,55.21,8.22,0.54,3.02,3148.31,67,3.8,Mid Affordability,Low Performer
V00828,Restaurant_828,Saudi Arabia,Berlin,Healthy,Standard,2.9,44,True,53,62.49,7.41,0.479,2.88,2919.42,53,3.8,Mid Affordability,Low Performer
V00833,Restaurant_833,Turkey,Taipei,Mexican,Standard,4.8,44,False,51,48.8,7.65,0.593,3.12,2098.69,51,4.0,Mid Affordability,Low Performer
V00405,Restaurant_405,Saudi Arabia,Riyadh,Indian,Standard,3.5,26,True,36,65.18,6.93,0.457,2.99,2097.15,36,4.2,Mid Affordability,Low Performer
V00737,Restaurant_737,Taiwan,Dubai,Turkish,Standard,4.2,18,False,49,58.67,7.54,0.511,3.11,2505.53,49,4.1,Mid Affordability,Low Performer
V00589,Restaurant_589,Bangladesh,Taipei,Indian,Standard,4.2,13,True,43,63.08,7.02,0.474,3.29,2410.55,43,4.4,Mid Affordability,Low Performer
V00613,Restaurant_613,Saudi Arabia,Berlin,Dessert,Premium,2.8,12,True,33,67.62,7.39,0.436,2.82,1987.87,33,4.2,Mid Affordability,Low Performer
V00400,Restaurant_400,Germany,Taipei,Asian,Premium,4.4,21,True,44,64.62,6.87,0.461,2.75,2540.83,44,3.8,Mid Affordability,Low Performer
V00404,Restaurant_404,UAE,Berlin,Mexican,Budget,2.7,21,True,42,56.98,7.45,0.525,2.4,2080.41,42,3.8,Mid Affordability,Low Performer
V00934,Restaurant_934,UAE,Dhaka,Indian,Standard,2.8,40,True,49,62.52,8.08,0.479,2.48,2667.54,49,4.1,Mid Affordability,Low Performer
V00618,Restaurant_618,Germany,Sarajevo,Indian,Budget,5.0,32,False,54,63.62,7.81,0.47,2.66,3013.61,54,3.9,Mid Affordability,Low Performer
V00919,Restaurant_919,Bangladesh,Sarajevo,Indian,Budget,3.0,26,True,46,64.92,7.17,0.459,2.85,2656.63,46,3.9,Mid Affordability,Low Performer
V00735,Restaurant_735,UAE,Berlin,Fast Food,Budget,3.3,16,True,42,66.06,6.28,0.45,3.13,2510.67,42,4.2,Mid Affordability,Low Performer
V00807,Restaurant_807,Germany,Istanbul,Indian,Budget,3.9,16,True,39,55.77,7.02,0.535,3.16,1901.14,39,4.1,Mid Affordability,Low Performer
V00760,Restaurant_760,Taiwan,Sarajevo,Healthy,Premium,2.8,24,True,45,63.01,7.31,0.475,3.29,2506.56,45,4.1,Mid Affordability,Low Performer
V00545,Restaurant_545,Turkey,Dubai,Indian,Standard,5.0,36,True,39,59.73,7.82,0.502,3.07,2024.82,39,4.0,Mid Affordability,Low Performer
V00045,Restaurant_45,UAE,Taipei,Asian,Budget,5.0,22,False,32,57.27,7.24,0.523,3.29,1601.08,32,3.7,Mid Affordability,Low Performer
V00193,Restaurant_193,Bosnia,Dhaka,Dessert,Standard,4.1,26,True,39,73.53,7.58,0.387,2.95,2571.85,39,3.9,Low Affordability,Low Performer
V00548,Restaurant_548,Bosnia,Sarajevo,Asian,Standard,5.0,18,True,43,61.08,6.88,0.491,3.37,2330.48,43,4.4,Mid Affordability,Low Performer
V00553,Restaurant_553,Taiwan,Taipei,Turkish,Standard,4.0,18,True,47,61.36,7.8,0.489,2.85,2517.37,47,3.9,Mid Affordability,Low Performer
V00710,Restaurant_710,UAE,Riyadh,Asian,Standard,2.6,38,True,42,60.13,6.8,0.499,2.73,2239.75,42,4.2,Mid Affordability,Low Performer
V00913,Restaurant_913,Germany,Sarajevo,Asian,Premium,3.7,31,True,54,62.4,6.69,0.48,2.93,3008.33,54,4.2,Mid Affordability,Low Performer
V00306,Restaurant_306,Saudi Arabia,Sarajevo,Turkish,Budget,4.9,34,True,44,55.25,6.46,0.54,2.84,2146.92,44,4.1,Mid Affordability,Low Performer
V00154,Restaurant_154,UAE,Dubai,Healthy,Premium,4.3,39,True,36,66.22,7.91,0.448,2.83,2099.19,36,4.1,Mid Affordability,Low Performer
V00085,Restaurant_85,Bangladesh,Sarajevo,Turkish,Premium,3.7,16,True,41,69.17,6.04,0.424,2.51,2588.2,41,3.6,Mid Affordability,Low Performer
V00953,Restaurant_953,Turkey,Berlin,Healthy,Budget,3.1,17,False,35,67.66,6.55,0.436,3.08,2138.96,35,3.7,Mid Affordability,Low Performer
V00142,Restaurant_142,Germany,Istanbul,Turkish,Standard,2.9,41,True,43,59.05,8.33,0.508,2.59,2180.94,43,3.9,Mid Affordability,Low Performer
V00485,Restaurant_485,Bosnia,Riyadh,Turkish,Standard,3.0,10,True,35,60.77,7.25,0.494,3.35,1873.23,35,4.5,Mid Affordability,Low Performer
V00263,Restaurant_263,Bangladesh,Berlin,Indian,Budget,4.2,30,True,46,60.71,7.25,0.494,3.45,2459.44,46,4.2,Mid Affordability,Low Performer
V00301,Restaurant_301,UAE,Sarajevo,Healthy,Budget,3.1,21,False,38,63.5,7.33,0.471,3.2,2134.54,38,4.3,Mid Affordability,Low Performer
V00291,Restaurant_291,Germany,Berlin,Turkish,Standard,4.4,40,False,38,63.64,8.08,0.47,2.69,2111.36,38,4.1,Mid Affordability,Low Performer
V00671,Restaurant_671,UAE,Taipei,Fast Food,Standard,3.9,34,True,44,63.55,7.15,0.47,2.97,2481.56,44,4.0,Mid Affordability,Low Performer
V00581,Restaurant_581,Saudi Arabia,Dubai,Turkish,Standard,2.7,16,True,53,67.3,7.86,0.439,3.17,3150.79,53,3.8,Mid Affordability,Low Performer
V00199,Restaurant_199,Turkey,Sarajevo,Indian,Standard,2.5,18,True,41,67.66,7.18,0.436,2.8,2479.62,41,3.4,Mid Affordability,Low Performer
V00302,Restaurant_302,Turkey,Berlin,Mexican,Standard,3.8,14,True,54,65.92,7.66,0.451,3.18,3145.98,54,4.3,Mid Affordability,Low Performer
V00973,Restaurant_973,Bosnia,Dubai,Fast Food,Premium,4.7,20,True,57,64.43,7.53,0.463,2.57,3243.65,57,4.2,Mid Affordability,Low Performer
V00817,Restaurant_817,Saudi Arabia,Taipei,Fast Food,Standard,3.8,40,True,28,59.8,6.9,0.502,2.71,1481.23,28,3.7,Mid Affordability,Low Performer
V00873,Restaurant_873,Saudi Arabia,Taipei,Turkish,Budget,3.0,27,True,44,53.81,7.52,0.552,2.94,2036.46,44,4.7,Mid Affordability,Low Performer
V00814,Restaurant_814,Taiwan,Dubai,Dessert,Standard,4.4,36,True,44,65.13,7.92,0.457,3.1,2517.13,44,4.0,Mid Affordability,Low Performer
V00577,Restaurant_577,Bangladesh,Sarajevo,Dessert,Budget,2.5,14,True,46,64.83,7.95,0.46,2.79,2616.39,46,4.1,Mid Affordability,Low Performer
V00628,Restaurant_628,Turkey,Sarajevo,Turkish,Standard,3.9,31,True,56,60.6,7.72,0.495,2.8,2961.05,55,4.2,Mid Affordability,Low Performer
V00458,Restaurant_458,Bosnia,Dubai,Turkish,Standard,2.6,19,True,50,61.34,7.72,0.489,3.18,2681.31,49,3.6,Mid Affordability,Low Performer
V00779,Restaurant_779,Taiwan,Taipei,Fast Food,Budget,4.7,36,True,33,61.42,8.98,0.488,3.36,1730.29,33,3.8,Mid Affordability,Low Performer
V00007,Restaurant_7,Taiwan,Riyadh,Turkish,Standard,4.1,30,True,44,66.36,7.43,0.447,3.13,2592.64,44,4.2,Mid Affordability,Low Performer
V00729,Restaurant_729,Turkey,Berlin,Mexican,Premium,3.8,18,True,36,66.74,7.41,0.444,3.1,2135.89,36,3.8,Mid Affordability,Low Performer
V00619,Restaurant_619,Germany,Berlin,Turkish,Standard,2.7,22,False,50,65.89,7.21,0.451,2.92,2934.02,50,3.8,Mid Affordability,Low Performer
V00822,Restaurant_822,Taiwan,Istanbul,Fast Food,Standard,3.6,36,True,42,60.23,8.19,0.498,2.7,2185.55,42,3.8,Mid Affordability,Low Performer
V00561,Restaurant_561,Taiwan,Dhaka,Indian,Budget,2.6,31,False,54,65.44,7.18,0.455,3.05,3146.2,54,4.5,Mid Affordability,Low Performer
V00755,Restaurant_755,Turkey,Berlin,Indian,Premium,3.1,39,True,49,58.74,6.81,0.511,2.39,2544.36,49,3.6,Mid Affordability,Low Performer
V00388,Restaurant_388,Bangladesh,Taipei,Mexican,Standard,4.3,11,True,53,63.33,8.04,0.472,3.07,2930.2,53,3.8,Mid Affordability,Low Performer
V00849,Restaurant_849,Turkey,Taipei,Turkish,Budget,4.9,13,True,58,66.97,7.48,0.442,3.0,3450.19,57,4.0,Mid Affordability,Low Performer
V00985,Restaurant_985,Turkey,Riyadh,Italian,Budget,4.3,43,True,44,60.33,7.15,0.497,3.44,2340.33,43,4.0,Mid Affordability,Low Performer
V00430,Restaurant_430,Taiwan,Sarajevo,Italian,Standard,4.3,38,False,45,68.72,7.92,0.427,3.17,2735.97,45,4.1,Mid Affordability,Low Performer
V00300,Restaurant_300,Saudi Arabia,Sarajevo,Italian,Standard,2.9,37,True,51,66.74,7.7,0.444,3.13,3011.17,51,3.7,Mid Affordability,Low Performer
V00445,Restaurant_445,Bangladesh,Sarajevo,Asian,Premium,2.8,35,False,46,63.35,8.33,0.472,2.83,2530.65,46,3.9,Mid Affordability,Low Performer
V00997,Restaurant_997,Germany,Taipei,Healthy,Premium,3.4,26,True,47,72.19,7.52,0.398,3.22,3039.34,47,3.9,Low Affordability,Low Performer
V00610,Restaurant_610,Germany,Istanbul,Indian,Premium,3.4,21,True,42,54.82,7.37,0.543,2.84,1992.93,42,4.4,Mid Affordability,Low Performer
V00843,Restaurant_843,Bangladesh,Istanbul,Healthy,Budget,3.9,25,True,48,60.9,7.1,0.492,3.34,2582.34,48,3.7,Mid Affordability,Low Performer
V00018,Restaurant_18,Taiwan,Istanbul,Dessert,Premium,4.3,16,True,47,60.22,7.07,0.498,3.33,2497.99,47,4.0,Mid Affordability,Low Performer
V00794,Restaurant_794,Bangladesh,Sarajevo,Healthy,Standard,2.9,37,True,67,59.28,7.77,0.506,3.32,3450.8,67,4.0,Mid Affordability,Low Performer
V00104,Restaurant_104,Germany,Dubai,Dessert,Budget,3.0,32,False,45,76.16,8.14,0.365,3.33,3060.78,45,3.6,Low Affordability,Low Performer
V00158,Restaurant_158,Bosnia,Taipei,Dessert,Premium,4.8,42,True,49,56.62,7.8,0.528,3.08,2392.14,49,3.7,Mid Affordability,Low Performer
V00633,Restaurant_633,Saudi Arabia,Dhaka,Dessert,Standard,4.4,23,True,54,61.81,7.46,0.485,2.83,2934.8,54,4.3,Mid Affordability,Low Performer
V00821,Restaurant_821,Bosnia,Dubai,Italian,Standard,3.6,12,True,53,63.54,7.39,0.47,3.03,2976.22,53,4.2,Mid Affordability,Low Performer
V00161,Restaurant_161,Germany,Taipei,Mexican,Premium,2.7,22,True,47,63.85,6.27,0.468,3.28,2706.29,47,4.0,Mid Affordability,Low Performer
V00516,Restaurant_516,Saudi Arabia,Riyadh,Fast Food,Budget,5.0,24,True,54,62.35,7.09,0.48,2.96,2983.75,53,4.7,Mid Affordability,Low Performer
V00222,Restaurant_222,UAE,Dhaka,Dessert,Budget,3.1,12,True,40,60.61,6.72,0.495,2.92,2155.42,40,3.7,Mid Affordability,Low Performer
V00829,Restaurant_829,UAE,Riyadh,Indian,Standard,2.6,20,True,37,66.23,7.4,0.448,3.35,2176.77,37,3.8,Mid Affordability,Low Performer
V00237,Restaurant_237,Turkey,Istanbul,Fast Food,Budget,3.0,13,True,39,59.85,6.15,0.501,2.96,2094.01,39,4.0,Mid Affordability,Low Performer
V00736,Restaurant_736,Bosnia,Sarajevo,Healthy,Standard,3.0,37,True,43,59.73,7.87,0.502,2.87,2229.77,43,3.9,Mid Affordability,Low Performer
V00906,Restaurant_906,Bangladesh,Sarajevo,Italian,Budget,4.1,22,False,38,65.05,6.95,0.458,3.44,2207.63,38,4.5,Mid Affordability,Low Performer
V00012,Restaurant_12,UAE,Riyadh,Dessert,Budget,3.5,26,True,42,60.38,6.34,0.497,3.26,2269.52,42,4.5,Mid Affordability,Low Performer
V00856,Restaurant_856,Saudi Arabia,Taipei,Fast Food,Budget,4.0,28,True,46,56.74,7.83,0.527,2.83,2249.69,46,4.0,Mid Affordability,Low Performer
V00680,Restaurant_680,Germany,Istanbul,Turkish,Standard,2.7,18,False,54,62.88,7.18,0.476,2.85,3008.16,53,3.8,Mid Affordability,Low Performer
V00746,Restaurant_746,Saudi Arabia,Istanbul,Indian,Budget,5.0,30,False,43,66.33,8.6,0.447,3.13,2482.15,43,4.2,Mid Affordability,Low Performer
V00989,Restaurant_989,Bosnia,Taipei,Italian,Budget,3.3,34,True,35,60.31,7.45,0.497,3.6,1850.07,35,3.9,Mid Affordability,Low Performer
V00180,Restaurant_180,Saudi Arabia,Taipei,Asian,Standard,3.6,38,True,59,68.02,8.0,0.433,3.03,3541.09,59,4.4,Mid Affordability,Low Performer
V00904,Restaurant_904,Bosnia,Dhaka,Healthy,Standard,3.4,35,True,42,62.08,7.04,0.483,3.52,2311.66,42,4.2,Mid Affordability,Low Performer
V00427,Restaurant_427,Germany,Berlin,Italian,Standard,3.2,28,True,47,59.29,7.18,0.506,2.43,2449.56,46,4.0,Mid Affordability,Low Performer
V00983,Restaurant_983,Turkey,Dubai,Mexican,Standard,4.5,40,False,46,61.04,7.66,0.491,3.84,2455.61,46,4.1,Mid Affordability,Low Performer
V00499,Restaurant_499,Turkey,Dubai,Dessert,Budget,4.4,13,True,51,62.41,6.08,0.48,3.46,2872.82,50,3.5,Mid Affordability,Low Performer
V00903,Restaurant_903,Turkey,Riyadh,Mexican,Budget,4.8,37,False,49,65.18,6.31,0.457,2.94,2884.93,49,4.0,Mid Affordability,Low Performer
V00447,Restaurant_447,Turkey,Berlin,Mexican,Budget,4.7,36,True,55,58.71,7.74,0.511,3.2,2803.02,55,4.3,Mid Affordability,Low Performer
V00909,Restaurant_909,Germany,Dhaka,Indian,Standard,3.1,11,False,44,61.02,7.31,0.491,2.82,2363.1,44,4.6,Mid Affordability,Low Performer
V00583,Restaurant_583,Turkey,Taipei,Turkish,Premium,4.7,29,True,57,62.44,8.17,0.48,3.14,3093.68,57,3.9,Mid Affordability,Low Performer
V00875,Restaurant_875,Saudi Arabia,Dhaka,Indian,Budget,3.2,27,True,42,56.81,7.15,0.526,2.55,2085.56,42,4.4,Mid Affordability,Low Performer
V00319,Restaurant_319,Bosnia,Istanbul,Indian,Budget,3.5,18,True,43,59.01,7.28,0.508,2.66,2224.34,43,4.4,Mid Affordability,Low Performer
V00600,Restaurant_600,Turkey,Taipei,Fast Food,Budget,2.7,25,True,47,59.76,7.16,0.502,2.95,2472.28,47,4.3,Mid Affordability,Low Performer
V00287,Restaurant_287,Bangladesh,Riyadh,Mexican,Standard,3.6,43,False,38,65.63,7.78,0.453,2.65,2198.47,38,3.9,Mid Affordability,Low Performer
V00568,Restaurant_568,Bangladesh,Taipei,Italian,Budget,4.8,13,True,56,65.79,7.76,0.452,3.02,3249.46,56,4.1,Mid Affordability,Low Performer
V00245,Restaurant_245,Bangladesh,Berlin,Mexican,Budget,4.7,14,True,48,64.53,7.52,0.462,3.06,2736.59,48,4.3,Mid Affordability,Low Performer
V00721,Restaurant_721,Saudi Arabia,Dubai,Mexican,Premium,4.7,11,True,45,49.49,6.85,0.588,2.74,1918.74,45,4.3,Mid Affordability,Low Performer
V00958,Restaurant_958,UAE,Taipei,Turkish,Premium,3.5,39,False,47,77.28,7.27,0.356,2.77,3290.74,47,4.5,Low Affordability,Low Performer
V00124,Restaurant_124,Germany,Istanbul,Asian,Standard,4.1,20,True,44,68.38,7.5,0.43,3.25,2678.54,43,4.3,Mid Affordability,Low Performer
V00160,Restaurant_160,UAE,Berlin,Indian,Budget,2.5,20,True,53,65.74,6.79,0.452,3.15,3124.25,53,4.0,Mid Affordability,Low Performer
V00786,Restaurant_786,UAE,Istanbul,Dessert,Budget,4.6,41,True,51,56.25,7.06,0.531,2.61,2508.65,51,4.0,Mid Affordability,Low Performer
V00587,Restaurant_587,Germany,Berlin,Indian,Standard,4.5,14,False,45,52.56,6.78,0.562,3.42,2059.82,45,4.2,Mid Affordability,Low Performer
V00563,Restaurant_563,UAE,Dubai,Mexican,Standard,4.8,22,True,41,68.58,7.03,0.428,3.1,2523.69,41,4.4,Mid Affordability,Low Performer
V00259,Restaurant_259,Germany,Istanbul,Dessert,Budget,4.5,16,True,66,60.11,7.22,0.499,2.45,3490.65,66,4.3,Mid Affordability,Low Performer
V00863,Restaurant_863,Taiwan,Berlin,Fast Food,Standard,4.6,14,True,49,57.0,7.64,0.525,2.64,2418.7,49,3.7,Mid Affordability,Low Performer
V00525,Restaurant_525,Turkey,Taipei,Italian,Standard,3.7,29,True,60,60.57,7.75,0.495,2.65,3169.17,59,3.9,Mid Affordability,Low Performer
V00311,Restaurant_311,Bosnia,Dubai,Indian,Premium,3.7,30,True,49,58.78,8.31,0.51,2.93,2473.03,49,4.3,Mid Affordability,Low Performer
V00438,Restaurant_438,Bosnia,Istanbul,Indian,Budget,4.5,26,True,61,64.93,7.97,0.459,2.58,3474.8,61,3.7,Mid Affordability,Low Performer
V00371,Restaurant_371,Germany,Istanbul,Healthy,Budget,2.6,28,True,60,59.22,7.21,0.506,2.87,3120.75,60,4.2,Mid Affordability,Low Performer
V00073,Restaurant_73,Saudi Arabia,Dubai,Indian,Standard,3.8,43,True,48,68.92,6.82,0.426,3.0,2981.09,48,3.8,Mid Affordability,Low Performer
V00541,Restaurant_541,Germany,Taipei,Fast Food,Standard,4.5,22,True,50,72.46,8.36,0.396,2.9,3204.91,50,3.9,Low Affordability,Low Performer
V00129,Restaurant_129,UAE,Taipei,Indian,Standard,4.0,37,True,50,67.34,8.4,0.439,3.0,2947.33,50,4.0,Mid Affordability,Low Performer
V00426,Restaurant_426,Saudi Arabia,Berlin,Turkish,Budget,3.0,32,True,44,58.38,7.88,0.513,3.41,2222.04,44,4.0,Mid Affordability,Low Performer
V00331,Restaurant_331,Turkey,Dhaka,Indian,Standard,3.9,26,True,47,70.26,5.98,0.414,3.49,3021.1,47,3.6,Mid Affordability,Low Performer
V00547,Restaurant_547,Germany,Dubai,Fast Food,Standard,4.5,26,True,48,56.55,6.98,0.529,2.64,2379.46,48,4.5,Mid Affordability,Low Performer
V00976,Restaurant_976,Bangladesh,Riyadh,Healthy,Standard,3.2,14,True,49,56.79,7.66,0.527,2.24,2407.46,49,3.7,Mid Affordability,Low Performer
V00950,Restaurant_950,Bosnia,Istanbul,Asian,Premium,4.5,24,True,55,63.59,8.26,0.47,3.34,3043.06,55,3.5,Mid Affordability,Low Performer
V00207,Restaurant_207,Saudi Arabia,Istanbul,Italian,Standard,4.9,36,True,51,58.06,6.86,0.516,2.7,2611.02,50,3.8,Mid Affordability,Low Performer
V00798,Restaurant_798,Taiwan,Dubai,Mexican,Budget,3.5,15,True,54,60.9,8.27,0.492,2.49,2842.13,54,4.0,Mid Affordability,Low Performer
V00307,Restaurant_307,Bosnia,Sarajevo,Mexican,Budget,3.2,36,True,36,56.21,7.06,0.532,3.05,1769.59,36,4.1,Mid Affordability,Low Performer
V00101,Restaurant_101,Bangladesh,Sarajevo,Turkish,Premium,4.8,37,True,42,45.67,7.29,0.62,3.11,1611.83,42,3.7,Mid Affordability,Low Performer
V00514,Restaurant_514,Bangladesh,Istanbul,Healthy,Standard,4.3,34,True,42,64.16,8.21,0.465,3.8,2349.68,42,3.9,Mid Affordability,Low Performer
V00871,Restaurant_871,Germany,Sarajevo,Asian,Standard,4.0,41,True,48,66.03,7.69,0.45,3.0,2800.61,48,4.1,Mid Affordability,Low Performer
V00929,Restaurant_929,Taiwan,Istanbul,Dessert,Standard,3.5,29,True,47,56.56,8.85,0.529,2.82,2242.14,47,3.3,Mid Affordability,Low Performer
V00945,Restaurant_945,Bangladesh,Berlin,Healthy,Budget,3.7,43,True,46,55.9,7.89,0.534,2.79,2208.5,46,3.5,Mid Affordability,Low Performer
V00874,Restaurant_874,Taiwan,Berlin,Italian,Premium,4.5,36,False,53,67.52,7.63,0.437,3.07,3173.85,52,3.8,Mid Affordability,Low Performer
V00313,Restaurant_313,Germany,Dubai,Mexican,Standard,3.3,17,True,32,62.28,8.47,0.481,2.69,1721.77,31,4.5,Mid Affordability,Low Performer
V00579,Restaurant_579,Saudi Arabia,Dubai,Asian,Standard,3.9,37,True,50,56.57,8.12,0.529,3.22,2422.47,50,3.6,Mid Affordability,Low Performer
V00758,Restaurant_758,Turkey,Sarajevo,Dessert,Budget,4.0,19,False,39,64.21,8.12,0.465,2.73,2187.37,39,3.9,Mid Affordability,Low Performer
V00990,Restaurant_990,UAE,Istanbul,Dessert,Premium,2.6,27,True,43,56.07,6.73,0.533,2.95,2121.64,43,3.8,Mid Affordability,Low Performer
V00186,Restaurant_186,Bosnia,Riyadh,Turkish,Standard,2.9,17,True,50,57.83,7.4,0.518,2.85,2521.47,50,4.0,Mid Affordability,Low Performer
V00323,Restaurant_323,UAE,Taipei,Asian,Budget,2.5,19,True,39,65.51,8.21,0.454,3.27,2234.63,39,4.3,Mid Affordability,Low Performer
V00452,Restaurant_452,Turkey,Sarajevo,Turkish,Budget,2.6,43,True,50,53.82,7.44,0.551,3.12,2319.21,49,3.8,Mid Affordability,Low Performer
V00503,Restaurant_503,UAE,Berlin,Healthy,Budget,2.9,10,True,56,58.76,7.09,0.51,3.32,2893.61,56,3.8,Mid Affordability,Low Performer
V00351,Restaurant_351,Bangladesh,Sarajevo,Fast Food,Standard,5.0,26,True,53,60.07,7.01,0.499,3.2,2812.19,53,4.0,Mid Affordability,Low Performer
V00166,Restaurant_166,Bangladesh,Sarajevo,Asian,Standard,3.2,25,True,43,68.16,7.7,0.432,2.79,2599.83,43,4.4,Mid Affordability,Low Performer
V00347,Restaurant_347,Saudi Arabia,Berlin,Indian,Standard,3.5,12,True,37,61.11,8.56,0.491,2.96,1944.3,37,4.4,Mid Affordability,Low Performer
V00660,Restaurant_660,Saudi Arabia,Dhaka,Italian,Standard,4.3,33,True,38,69.63,8.09,0.42,2.55,2338.4,38,3.8,Mid Affordability,Low Performer
V00013,Restaurant_13,UAE,Riyadh,Asian,Budget,3.8,37,True,48,60.24,6.76,0.498,2.82,2567.09,48,4.5,Mid Affordability,Low Performer
V00908,Restaurant_908,UAE,Dubai,Asian,Premium,3.3,11,False,52,69.85,7.83,0.418,3.19,3225.29,52,4.1,Mid Affordability,Low Performer
V00782,Restaurant_782,Bosnia,Istanbul,Healthy,Premium,2.5,19,True,34,65.04,5.81,0.458,2.97,2013.73,34,4.3,Mid Affordability,Low Performer
V00531,Restaurant_531,Saudi Arabia,Dubai,Italian,Premium,4.5,20,False,57,58.59,7.3,0.512,3.16,2923.77,57,3.9,Mid Affordability,Low Performer
V00995,Restaurant_995,Germany,Taipei,Dessert,Budget,3.0,24,True,37,53.54,8.17,0.554,2.99,1678.47,37,4.4,Mid Affordability,Low Performer
V00690,Restaurant_690,Bangladesh,Dubai,Mexican,Budget,4.0,11,True,47,55.01,7.04,0.542,2.43,2254.49,47,4.1,Mid Affordability,Low Performer
V00274,Restaurant_274,Bangladesh,Taipei,Asian,Standard,4.6,13,True,40,67.85,8.21,0.435,3.72,2385.67,40,3.8,Mid Affordability,Low Performer
V00151,Restaurant_151,Saudi Arabia,Riyadh,Indian,Standard,3.0,40,True,34,66.13,7.58,0.449,3.11,1990.72,34,3.5,Mid Affordability,Low Performer
V00870,Restaurant_870,Germany,Sarajevo,Italian,Budget,4.3,20,True,52,56.56,7.55,0.529,2.74,2548.3,52,4.3,Mid Affordability,Low Performer
V00309,Restaurant_309,Germany,Dhaka,Turkish,Standard,4.6,25,True,47,59.15,6.95,0.507,3.35,2453.28,47,4.2,Mid Affordability,Low Performer
V00490,Restaurant_490,Bosnia,Taipei,Italian,Standard,3.8,24,True,38,72.7,8.63,0.394,3.36,2434.65,38,3.8,Low Affordability,Low Performer
V00367,Restaurant_367,Germany,Dubai,Indian,Standard,4.3,38,True,48,63.87,7.6,0.468,3.22,2701.0,47,3.8,Mid Affordability,Low Performer
V00191,Restaurant_191,Saudi Arabia,Dhaka,Healthy,Budget,2.8,39,True,42,64.22,6.72,0.465,3.26,2414.76,42,4.4,Mid Affordability,Low Performer
V00213,Restaurant_213,Turkey,Riyadh,Mexican,Standard,3.4,19,True,42,66.06,7.97,0.45,3.12,2439.65,42,4.2,Mid Affordability,Low Performer
V00339,Restaurant_339,Germany,Dhaka,Turkish,Budget,4.2,26,True,57,66.78,8.53,0.443,3.32,3320.6,57,4.3,Mid Affordability,Low Performer
V00087,Restaurant_87,Saudi Arabia,Dhaka,Dessert,Premium,2.8,41,True,57,63.28,8.24,0.473,2.94,3137.24,57,4.1,Mid Affordability,Low Performer
V00152,Restaurant_152,Bangladesh,Istanbul,Indian,Premium,2.9,39,True,42,65.41,8.97,0.455,3.18,2370.41,42,3.9,Mid Affordability,Low Performer
V00308,Restaurant_308,Saudi Arabia,Istanbul,Indian,Budget,3.3,23,True,52,57.71,8.3,0.519,3.14,2569.37,52,4.1,Mid Affordability,Low Performer
V00345,Restaurant_345,Bangladesh,Dubai,Asian,Budget,3.6,15,True,39,64.65,7.36,0.461,2.79,2234.14,39,3.9,Mid Affordability,Low Performer
V00598,Restaurant_598,Saudi Arabia,Riyadh,Mexican,Standard,3.5,41,True,41,63.73,7.04,0.469,3.12,2324.25,41,4.1,Mid Affordability,Low Performer
V00667,Restaurant_667,Taiwan,Istanbul,Healthy,Standard,4.8,12,True,44,52.23,7.64,0.565,2.95,1961.99,44,3.9,Mid Affordability,Low Performer
V00627,Restaurant_627,Germany,Berlin,Turkish,Standard,3.1,39,False,44,55.48,7.11,0.538,2.81,2128.44,44,3.6,Mid Affordability,Low Performer
V00784,Restaurant_784,Turkey,Berlin,Fast Food,Premium,2.6,24,True,41,61.79,7.17,0.485,3.51,2239.34,41,4.1,Mid Affordability,Low Performer
V00265,Restaurant_265,Taiwan,Riyadh,Dessert,Premium,3.6,13,True,47,60.5,7.18,0.496,2.86,2505.83,47,4.3,Mid Affordability,Low Performer
V00841,Restaurant_841,Taiwan,Sarajevo,Turkish,Budget,3.5,44,True,45,63.93,7.57,0.467,3.19,2536.31,45,3.3,Mid Affordability,Low Performer
V00624,Restaurant_624,Saudi Arabia,Berlin,Asian,Budget,3.7,11,True,54,61.79,7.28,0.485,2.87,2943.72,54,3.7,Mid Affordability,Low Performer
V00955,Restaurant_955,Bangladesh,Dubai,Asian,Budget,2.9,20,True,44,61.81,7.76,0.485,2.3,2378.33,44,3.5,Mid Affordability,Low Performer
V00851,Restaurant_851,Saudi Arabia,Dubai,Healthy,Budget,3.7,28,True,41,68.5,7.14,0.429,2.61,2515.75,40,3.9,Mid Affordability,Low Performer
